geom_type,lon,lat,@id,bridge,highway,layer,name,oneway,ref,@geometry,lanes,maxspeed,surface,alt_name,source,maxweight:signed,sidewalk:left,sidewalk:right,bicycle,foot,incline,motor_vehicle,axle_load,bridge:name,electrified,frequency,gauge,highspeed,loading_gauge,metre_load,operator,operator:short,operator:wikidata,passenger_lines,railway,railway:atc,railway:ballastless,railway:ebicab,railway:etcs,railway:radio,railway:tilting,railway:track_class,railway:traffic_mode,source:maxspeed,source:maxspeed:date,start_date,tracks,usage,voltage,wikidata,wikipedia,tracktype,width,handrail,ramp,step_count,tactile_paving,lanes:backward,lanes:forward,smoothness,destination,service,boat,waterway,lit,destination:street,destination:ref,access,is_in,nat_ref,lane_markings,int_ref,note,tourism,old_ref,sidewalk:both,footway,fixme,maxspeed:backward,ford,construction:electrified,covered,construction,construction:railway,hgv,psv,junction,sidewalk,aeroway,level,area:highway,embankment,barrier,description
Point,-8.6579,37.1459893,way/94787314,yes,unclassified,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3783779,6.5374674,way/94968492,yes,residential,1,,,,center,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.38072,6.5353957,way/94968495,yes,residential,1,Abiodun Street,,,center,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3820986,6.5346009,way/94968522,yes,residential,1,,,,center,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3777215,6.5381353,way/94968532,yes,residential,1,,,,center,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3834028,6.5337725,way/94968543,yes,tertiary,1,Bajulaiye Street,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3814338,6.5349456,way/94968551,yes,residential,1,,,,center,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3788256,6.5370351,way/94968557,yes,residential,1,,,,center,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3793929,6.5364875,way/94968559,yes,residential,1,,,,center,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.7599798,37.1971601,way/95033237,yes,unclassified,1,,,,center,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.668023,37.1045945,way/95665308,yes,footway,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6715402,37.1104826,way/95665309,yes,service,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,emergency_access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6677919,37.1046618,way/95665311,yes,footway,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.66808,37.1046025,way/95665321,yes,steps,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6712813,37.1108407,way/95665348,yes,service,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,emergency_access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6718442,37.1100987,way/95665365,yes,service,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,emergency_access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6848077,37.1609674,way/95671968,yes,track,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6838826,37.1574167,way/95671972,yes,track,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.7017378,37.1155948,way/95697722,yes,unclassified,1,,,,center,2,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6780538,37.1717833,way/95706997,yes,tertiary,1,,,EM 535,center,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.692468,37.1715347,way/95707024,yes,track,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6917303,37.1686356,way/95707033,yes,track,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6925107,37.172753,way/95707091,yes,tertiary,1,,,EM 535,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6866988,37.167772,way/95707092,yes,track,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6866228,37.1677373,way/95707098,yes,,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,canal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6745805,37.1609022,way/95737365,yes,tertiary,1,,,EM 535,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6746717,37.154966,way/95798374,yes,unclassified,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6802535,37.1612105,way/95798399,yes,track,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.7798341,37.0913871,way/95935386,yes,primary,1,,,,center,2,,asphalt,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6738653,37.1223375,way/101152096,yes,unclassified,1,,,,center,,,asphalt,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6759438,37.1219288,way/101152098,yes,unclassified,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4191582,6.4620811,way/133748764,yes,primary_link,1,,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4180697,6.4628414,way/133748766,yes,primary_link,1,,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4266692,6.4422587,way/133751878,yes,primary_link,1,,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4268352,6.4432934,way/133751882,yes,primary_link,1,,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4062542,6.444982,way/133753452,yes,motorway_link,2,,yes,,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4052733,6.4429557,way/133755473,yes,motorway_link,2,,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4073043,6.4453411,way/133755475,yes,motorway_link,2,,yes,,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3957677,6.4460574,way/133758771,yes,motorway_link,1,,yes,,center,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3908192,6.4493709,way/133761004,yes,motorway_link,1,,yes,,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3835984,6.4534174,way/133761015,yes,motorway_link,1,New Marina Road,yes,F264,center,,,asphalt,Lagos Island Inner Ring Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3827613,6.4556376,way/133764001,yes,motorway,1,Apogbon Bridge,yes,A1-2,center,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3860165,6.4653239,way/133766186,yes,primary_link,1,,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3846118,6.4671543,way/133766187,yes,primary,1,Carter Bridge,yes,A5,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3842211,6.4684865,way/133766188,yes,trunk_link,1,Carter Bridge,yes,A5,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iddo Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.380552,6.4602767,way/133766190,yes,primary,1,Adeniji Adele Road,yes,F264,center,1,,,Lagos Island Inner Ring Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3820552,6.4690118,way/133766191,yes,trunk_link,1,,yes,,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A151,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3810714,6.4688267,way/133766195,yes,primary,1,,yes,A151,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3855489,6.4648123,way/133766196,yes,primary_link,1,,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.368315,6.4688076,way/133766199,yes,primary,1,Ijora Causeway,yes,A151,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3848154,6.4638694,way/133766201,yes,primary_link,1,,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3820875,6.4602381,way/133772447,yes,motorway_link,1,,yes,,center,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3816172,6.4609885,way/133772449,yes,motorway_link,1,,yes,,center,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3827053,6.4610387,way/133772469,yes,motorway_link,1,,yes,,center,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.410054,6.4496495,way/133781034,yes,secondary,1,Obalende Road,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4074147,6.4479032,way/133781048,yes,motorway_link,2,,yes,,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4080508,6.4512255,way/133781058,yes,motorway_link,2,,yes,,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4086279,6.4503703,way/133781060,yes,motorway_link,2,,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4099017,6.4500815,way/133781062,yes,secondary,1,,yes,F271,center,2,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4087686,6.4514296,way/133781063,yes,motorway_link,2,,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4077646,6.4370206,way/133790491,yes,trunk,1,Ahmadu Bello Way,yes,F263,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4076704,6.4369813,way/133790503,yes,trunk,1,Ahmadu Bello Way,yes,F263,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3766261,6.4691037,way/133792620,yes,motorway_link,1,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.376113,6.4717591,way/133792621,yes,motorway_link,1,,yes,,center,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3773216,6.4726784,way/133792625,yes,motorway_link,1,,yes,,center,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3777473,6.4713266,way/133792629,yes,motorway_link,1,,yes,,center,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3677647,6.468861,way/133792632,yes,primary,1,Ijora Causeway,yes,A151,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3766828,6.4707591,way/133792633,yes,motorway_link,1,,yes,,center,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3644986,6.4870008,way/133795057,yes,motorway,1,Western Avenue,yes,A1,center,2,80,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3705108,6.479613,way/133795058,yes,motorway_link,1,,yes,,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3638676,6.4662669,way/133795059,yes,motorway_link,1,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3660697,6.4805245,way/133795061,yes,motorway,2,Apapa Road,yes,A1,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3642557,6.4630779,way/133795062,yes,motorway,1,Apapa Road,yes,A1,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3651021,6.4685681,way/133795065,yes,motorway_link,1,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3721269,6.4693282,way/133795067,yes,primary,1,Ijora Causeway,yes,A151,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3748989,6.4709503,way/133795072,yes,motorway,1,Eko Bridge,yes,A1-2,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3664164,6.482993,way/133795074,yes,motorway,2,Eko Bridge,yes,A1-2,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.366098,6.4544043,way/133795077,yes,motorway,2,Apapa Road,yes,A1,center,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3639832,6.4676429,way/133795078,yes,motorway_link,2,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3723424,6.4696678,way/133795079,yes,primary,1,Ijora Causeway,yes,A151,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3705101,6.4792132,way/133795080,yes,motorway_link,1,,yes,,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3646464,6.4691061,way/133795085,yes,motorway_link,1,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3719319,6.469164,way/133795086,yes,tertiary,1,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3723686,6.4701052,way/133795092,yes,unclassified,1,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3651034,6.485135,way/133795093,yes,motorway,1,Eko Bridge,yes,A1-2,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3653619,6.4759362,way/133797421,yes,unclassified,1,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3706476,6.47331,way/133797424,yes,unclassified,1,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.362552,6.4774243,way/133797430,yes,tertiary,1,,yes,,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3643254,6.475523,way/133799107,yes,trunk_link,1,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3644149,6.4772011,way/133799114,yes,trunk_link,1,,yes,,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3646314,6.459553,way/133800599,yes,motorway,1,Apapa Road,yes,A1,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3663634,6.4536416,way/133800601,yes,motorway,2,Apapa Road,yes,A1,center,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3650662,6.4587516,way/133800602,yes,motorway_link,1,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.36428,6.4635568,way/133800607,yes,motorway_link,1,,yes,,center,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3640936,6.4619675,way/133800614,yes,motorway_link,1,,yes,,center,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3643324,6.4617242,way/133800618,yes,motorway_link,1,,yes,,center,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3640202,6.464084,way/133800624,yes,motorway_link,1,,yes,,center,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3644367,6.4574997,way/133800629,yes,motorway_link,1,,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1-1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3648707,6.4575859,way/133800631,yes,motorway_link,1,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1-1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3656938,6.4549246,way/133801176,yes,motorway_link,2,,yes,,center,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3798299,6.4413124,way/133801681,yes,tertiary_link,1,,yes,,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3799183,6.4413219,way/133801687,yes,tertiary_link,1,,yes,,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3619982,6.4978933,way/133803785,yes,motorway,1,Western Avenue,yes,A1,center,2,80,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.361879,6.4979096,way/133803793,yes,motorway,1,Western Avenue,yes,A1,center,2,80,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3662886,6.5182531,way/133803796,yes,motorway,1,Ikorodu Road,yes,A1,center,2,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3634363,6.5100281,way/133805220,yes,motorway,1,Western Avenue,yes,A1,center,2,80,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.363309,6.5100392,way/133805227,yes,motorway,1,Western Avenue,yes,A1,center,2,80,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
